,Reporting_Month,Provider,MDT,Service Line,Service Line Code,Source,Source Description,Actual Cost,Actual Activity,POD,POD_Detail,National_POD_Code,revised_national_POD,Contract_Type,PBR FLAG,HRG Code,Revised HRG Code,HRG Desc,Excess bed days,Excess bed day Cost,Drug/Device Name,Highly Specialised,Adhoc_Further_Detail,Annual Plan excl CQUIN,YTD Plan excl CQUIN,YTD Variance,Annual Plan inc CQUIN,Activity Plan,Activity YTD Plan,Unit Price,Marginal Rate,Marginal Threshold,CQUIN,Main Specialty Code,Treatment Function Code,TFC Description,Provider_Code,Provider_Site,Claims_Category,Challenge Amount,POD Level 1,POD Level 2,POD Level 3,POD Level 4,POD Order,Measure,Measure Description,HRG Chapter,HRG Subchapter,NPoc,NPoC_Service,NPoC_Service_Code,Reported_Flag,Flex_Freeze,Drug Category/Device Code,Drug Device Indicator,Order,Type,Provider Tier,Reporting Quarter,CCG_Code,Activity_Type,Challenged_Activity,Source_ID,Report_Flag_Category,RAW_Commissioned_Service_Category_Code,RAW_Organisation_Identifier_Code_Of_Commissioner,Raw_Service_Line_Code,Raw_National_POD_Code,CCG Region Code,CCG Region Name,CCG STP Code,CCG STP Name,Provider Region Code,Provider Region Name,Provider STP Code,Provider STP Name,MFF payment index for _2019/20,PROVIDER TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF XBD DAYS 2021 COST (Z),Variance of 1920 cost,2020/21 MFF,2020/21 STU,2020/21 XBD TARIFF,2020/21 Base HRG,2020/21 STU COST,2020/21 MFF COST,2020/21 TOTAL UNIT COST,2020/21 TOTAL COST INITIAL,2020/21 TOTAL COST FINAL
863,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,143.0836944580078,1.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,143.0836944580078,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1H12,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y59,South East Commissioning Region,QU9,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,144.227886,144.227886
864,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,143.0836944580078,1.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,143.0836944580078,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1H12,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y61,East of England Commissioning Region,QM7,Hertfordshire and West Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,144.227886,144.227886
865,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,143.0836944580078,1.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,143.0836944580078,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HM0,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y56,London,QRV,North West London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,144.227886,144.227886
866,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,143.0836944580078,1.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,143.0836944580078,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HKH,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,144.227886,144.227886
867,6.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,3189.7774999999992,35.0,DI,Diagnostic Imaging whilst Out-Patient,UNBOTHER,UNBOTHER,Cost and Volume,Y,RD51C,RD51C,"Simple Echocardiogram, 5 years and under",0.0,0.0,,No,,0.0,0.0,3189.7774999999992,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Other,Unbundled Activities,Other Unbundled Activities**,Other Unbundled Activities**,76.0,,,Diagnostic Imaging and Nuclear Medicine,Diagnostic Imaging Procedures,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q2,,PLCM,Not Raised,PLCM/620288/441958,Yes,21,13R,NCBPS23b,UNBOTHER,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,43.509777289937276,0.0,0.0,,0.162439,0.0,,79.0,0.0,12.832681000000001,91.832681,3214.143835,3214.143835
868,7.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,182.273,2.0,DI,Diagnostic Imaging whilst Out-Patient,UNBOTHER,UNBOTHER,Cost and Volume,Y,RD51C,RD51C,"Simple Echocardiogram, 5 years and under",0.0,0.0,,No,,0.0,0.0,182.273,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Other,Unbundled Activities,Other Unbundled Activities**,Other Unbundled Activities**,76.0,,,Diagnostic Imaging and Nuclear Medicine,Diagnostic Imaging Procedures,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q3,,PLCM,Not Raised,PLCM/628575/452405,Yes,21,13R,NCBPS23b,UNBOTHER,Y61,East of England Commissioning Region,QH8,Mid and South Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,43.509777289937276,0.0,0.0,,0.162439,0.0,,79.0,0.0,12.832681000000001,91.832681,183.665362,183.665362
869,1.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,6905.343000000001,30.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,6905.343000000001,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/570608/377529,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685816,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,6939.760829999999,6939.76083
870,1.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,230.1781,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,230.1781,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/570608/377529,Yes,21,13R,NCBPS23b,OPFASPCL,Y61,East of England Commissioning Region,QH8,Mid and South Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685816,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,231.325361,231.325361
871,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,143.0836944580078,1.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,143.0836944580078,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HM0,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y61,East of England Commissioning Region,QJG,Suffolk and North East Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,144.227886,144.227886
872,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,858.5021667480469,6.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,858.5021667480469,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1H12,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,865.3673160000001,865.367316
873,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,1144.6695556640625,8.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,1144.6695556640625,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HM0,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,1153.823088,1153.823088
874,4.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,715.4184722900391,5.0,OPFUPSPCL,Outpatient FUP Single Professional Consultant Led,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,,0.0,0.0,715.4184722900391,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HNH,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412581,Yes,21,13R,NCBPS23b,OPFUPSPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,66.38031947205573,0.0,0.0,,0.19196600000000008,0.0,,121.0,0.0,23.22788600000001,144.227886,721.1394300000001,721.13943
875,2.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,1841.4248,8.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,1841.4248,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/581210/390502,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685816,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,1850.602888,1850.602888
876,2.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,230.1781,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,230.1781,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/581210/390502,Yes,21,13R,NCBPS23b,OPFASPCL,Y61,East of England Commissioning Region,QH8,Mid and South Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685816,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,231.325361,231.325361
877,3.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,460.3562,2.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,460.3562,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/590897/401653,Yes,21,13R,NCBPS23b,OPFASPCL,Y61,East of England Commissioning Region,QH8,Mid and South Essex STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685816,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,462.650722,462.650722
878,3.0,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,2992.3152999999998,13.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,2992.3152999999998,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,RF4,RF4QH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,15.0,AC,3.0,Q1,,PLCM,Not Queried,PLCM/590897/401653,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.168417,109.89008649685815,0.0,0.0,,0.162439,0.0,,199.0,0.0,32.325361,231.325361,3007.2296929999998,3007.229693
879,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,3076.811176,1.0,DC,Day Cases,DC,DC,Block,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,3076.811176,0.0,0.0,0.0,,,,,130GL,130,Ophthalmology,RP6,RP606,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,DC,Y56,London,QRV,North West London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2468.0,2468.0,0.0,-174.0,0.228723,0.0,299.0,2526.0,0.0,577.7542980000001,3103.754298,3103.754298,3103.754298
880,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,3076.811176,1.0,DC,Day Cases,DC,DC,Block,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,3076.811176,0.0,0.0,0.0,,,,,130GL,130,Ophthalmology,RP6,RP610,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,DC,Y56,London,QRV,North West London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2468.0,2468.0,0.0,-174.0,0.228723,0.0,299.0,2526.0,0.0,577.7542980000001,3103.754298,3103.754298,3103.754298
881,4.0,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,SE,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2967.025024,1.0,IP Elective,IP Elective,DC,DC,Cost and Volume,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,2967.025024,0.0,0.0,0.0,,,,,130,130,Ophthalmology,RJZ,RJZ01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,5.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412008,Yes,21,13R,NCBPS37Z,DC,Y56,London,QKK,South East London STP,Y56,London,QKK,Our Healthier South East London STP,1.202198,2468.0002994515044,2468.0,0.000364002,-173.99970054849564,0.19117000000000006,0.0,299.0,2526.0,0.0,482.8954200000002,3008.8954200000003,3008.8954200000003,3008.895784002
882,4.0,ROYAL FREE LONDON NHS FOUNDATION TRUST,NWL,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2980.337056,1.0,DC,Day Cases,DC,DC,Block,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,2980.337056,0.0,0.0,0.0,,,,,130,130,Ophthalmology,RAL,RALRA,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,7.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600425/413490,Yes,21,13R,NCBPS37z,DC,Y61,East of England Commissioning Region,QM7,Hertfordshire and West Essex STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.207592,2468.0,2468.0,0.0,-174.0,0.1955610000000001,0.0,299.0,2526.0,0.0,493.98708600000026,3019.987086,3019.987086,3019.987086
883,2.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,5231.077672,2.0,EL,Elective,EL,EL,Block,Y,BZ51A,BZ51A,"Complex, Orbit or Lacrimal Procedures, 19 years and over, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,5231.077672,0.0,0.0,0.0,,,,,130AD,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/581121/389223,Yes,21,13R,NCBPS37z,EL,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2098.0,2098.0,0.0,-148.0,0.228723,0.0,299.0,2147.0,0.0,491.068281,2638.068281,5276.136562,5276.136562
884,4.0,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,SE,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,940.1189502,1.0,IP Elective,IP Elective,DC,DC,Cost and Volume,Y,BZ93A,BZ93A,"Major, Glaucoma or Iris Procedures, with CC Score 2+",0.0,0.0,,No,,0.0,0.0,940.1189502,0.0,0.0,0.0,,,,,130,130,Ophthalmology,RJZ,RJZ01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,5.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/600075/412008,Yes,21,13R,NCBPS37Z,DC,Y56,London,QKK,South East London STP,Y56,London,QKK,Our Healthier South East London STP,1.202198,782.0000949926716,782.0,0.00011547,-54.99990500732838,0.19117000000000006,0.0,299.0,800.0,0.0,152.93600000000004,952.936,952.936,952.93611547
885,2.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1087.106704,1.0,DC,Day Cases,DC,DC,Block,Y,BZ62A,BZ62A,"Very Major, Cornea or Sclera Procedures, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,1087.106704,0.0,0.0,0.0,,,,,130GL,130,Ophthalmology,RP6,RP608,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/581121/389223,Yes,21,13R,NCBPS37z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,872.0,872.0,0.0,-1375.0,0.228723,0.0,299.0,893.0,0.0,204.249639,1097.2496390000001,1097.2496390000001,1097.249639
886,2.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1087.106704,1.0,DC,Day Cases,DC,DC,Block,Y,BZ62A,BZ62A,"Very Major, Cornea or Sclera Procedures, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,1087.106704,0.0,0.0,0.0,,,,,130RF,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/581121/389223,Yes,21,13R,NCBPS37z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,872.0,872.0,0.0,-1375.0,0.228723,0.0,299.0,893.0,0.0,204.249639,1097.2496390000001,1097.2496390000001,1097.249639
